factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
No. of previous surgeries,1,"0,6,12,18,24,30",5e-05,1e-05,False,0.0012532322939761244,0.000983023226246414,0.08988114668605696,0.1564570080384482,0.002236255520222538,0.2831943488284082,0.5961487219005795,15.393503241647366,19.600311685390736,0.31295437307217133,4.20680844374337
No. of previous surgeries,≥2,"0,6,12,18,24,30",5e-05,1e-05,False,0.0012532322939761244,0.000983023226246414,0.08988114668605696,0.1564570080384482,0.002236255520222538,0.19021742043628365,0.5978159942646,13.628102485447938,19.581112775254642,0.4075985738283163,5.953010289806704
No. of previous surgeries,1,"0,6,12,18,24,30",5e-05,5e-05,False,0.0012293721596378735,0.000998448083808045,0.0904183024561005,0.15175042598073285,0.0022278202434459185,0.3113746801878798,0.6197921679337054,15.693198826676673,19.81893564926403,0.3084174877458256,4.125736822587358
No. of previous surgeries,≥2,"0,6,12,18,24,30",5e-05,5e-05,False,0.0012293721596378735,0.000998448083808045,0.0904183024561005,0.15175042598073285,0.0022278202434459185,0.10364405850090061,0.49524342896273005,12.559082688815728,18.66146708682401,0.39159937046182947,6.102384398008283
No. of previous surgeries,1,"0,6,12,18,24,30",5e-05,0.0001,False,0.0012410506793979093,0.001011802962170833,0.09169848075189435,0.1487412439909993,0.0022528536415687426,0.31375663798909154,0.6217317317270893,15.723231034421996,19.836040522190533,0.30797509373799775,4.112809487768537
No. of previous surgeries,≥2,"0,6,12,18,24,30",5e-05,0.0001,False,0.0012410506793979093,0.001011802962170833,0.09169848075189435,0.1487412439909993,0.0022528536415687426,0.09743454732163019,0.48584858563376904,12.384950474469493,18.578056614308508,0.38841403831213883,6.193106139839015
No. of previous surgeries,1,"0,6,12,18,24,30",5e-05,0.0005,False,0.0013593410558760885,0.0011414169452065074,0.09938993717651123,0.13091823417654308,0.002500758001082596,0.33075386460668643,0.6353264747896012,15.993946913756634,20.011949713283038,0.3045726101829148,4.018002799526403
No. of previous surgeries,≥2,"0,6,12,18,24,30",5e-05,0.0005,False,0.0013593410558760885,0.0011414169452065074,0.09938993717651123,0.13091823417654308,0.002500758001082596,0.05267482813684295,0.4015102870625193,11.10615918753751,17.619974217781312,0.34883545892567636,6.513815030243801
No. of previous surgeries,1,"0,6,12,18,24,30",0.0001,1e-05,False,0.0012678951899773,0.0009724629545548348,0.0905135484073607,0.1570781893721106,0.002240358144532135,0.28178855830595445,0.5949336241598404,15.355842152578004,19.579310819290335,0.31314506585388596,4.22346866671233
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0001,1e-05,False,0.0012678951899773,0.0009724629545548348,0.0905135484073607,0.1570781893721106,0.002240358144532135,0.19216142040663503,0.5997033378237397,13.721133816345459,19.635129973584817,0.4075419174171047,5.9139961572393585
No. of previous surgeries,1,"0,6,12,18,24,30",0.0001,5e-05,False,0.0012519107922629317,0.0009873725377548815,0.09124143811524477,0.15262687183821833,0.0022392833300178133,0.3071498141586995,0.616330331728358,15.64428884951236,19.783518649494145,0.30918051756965853,4.139229799981784
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0001,5e-05,False,0.0012519107922629317,0.0009873725377548815,0.09124143811524477,0.15262687183821833,0.0022392833300178133,0.1133603878519821,0.5091936218490102,12.668415330589927,18.80814141422754,0.3958332339970281,6.139726083637612
No. of previous surgeries,1,"0,6,12,18,24,30",0.0001,0.0001,False,0.0012629714116731373,0.0009995306026681923,0.09245373905314036,0.14972949199420882,0.0022625020143413298,0.3113065543721252,0.6197365728276681,15.700437109448908,19.81990675889324,0.30843001845554296,4.119469649444332
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0001,0.0001,False,0.0012629714116731373,0.0009995306026681923,0.09245373905314036,0.14972949199420882,0.0022625020143413298,0.1016940110409917,0.4923358748697109,12.414950737762013,18.638903622386565,0.39064186382871924,6.223952884624552
No. of previous surgeries,1,"0,6,12,18,24,30",0.0001,0.0005,False,0.0013743815659317885,0.001134322958427382,0.09970230937297608,0.131432362854974,0.0025087045243591703,0.3298604497780477,0.6346223098291889,15.989758021922917,20.009501616265425,0.3047618600511412,4.019743594342508
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0001,0.0005,False,0.0013743815659317885,0.001134322958427382,0.09970230937297608,0.131432362854974,0.0025087045243591703,0.0529136666904189,0.40207377364279057,11.104545170973973,17.62797180235807,0.34916010695237165,6.523426631384096
No. of previous surgeries,1,"0,6,12,18,24,30",0.0005,1e-05,False,0.001396658145806252,0.000912481456771715,0.09410955752804262,0.16175907121133826,0.0023091396025779667,0.25985839326404336,0.5754956103294192,15.027852036336144,19.367736708987792,0.31563721706537584,4.339884672651648
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0005,1e-05,False,0.001396658145806252,0.000912481456771715,0.09410955752804262,0.16175907121133826,0.0023091396025779667,0.2530994382490901,0.6531609624907713,14.701513765229592,20.250308201681026,0.4000615242416812,5.548794436451434
No. of previous surgeries,1,"0,6,12,18,24,30",0.0005,5e-05,False,0.0013947517643125048,0.0009222362298199868,0.09502691436930677,0.1595755132277722,0.0023169879941324916,0.27635251067281424,0.5902010112533411,15.24817663504751,19.5210960727773,0.3138485005805269,4.27291943772979
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0005,5e-05,False,0.0013947517643125048,0.0009222362298199868,0.09502691436930677,0.1595755132277722,0.0023169879941324916,0.19358837931129325,0.6010803240812544,13.8269556772121,19.725705328738783,0.4074919447699612,5.898749651526684
No. of previous surgeries,1,"0,6,12,18,24,30",0.0005,0.0001,False,0.0013954141162687804,0.0009405600062099537,0.09597694306648108,0.1553235730112391,0.002335974122478734,0.2934718307480952,0.6049259027822117,15.492863384038298,19.685489064252266,0.3114540720341165,4.192625680213968
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0005,0.0001,False,0.0013954141162687804,0.0009405600062099537,0.09597694306648108,0.1553235730112391,0.002335974122478734,0.13819842967890042,0.5414468999783892,12.90371409768127,19.110117906334505,0.40324847029948885,6.206403808653235
No. of previous surgeries,1,"0,6,12,18,24,30",0.0005,0.0005,False,0.0014948496836374608,0.0010892395865064232,0.10206894520430809,0.1350966579705542,0.002584089270143884,0.32407618740292327,0.630035847950766,15.944791065125647,19.984177555010458,0.3059596605478427,4.03938648988481
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.0005,0.0005,False,0.0014948496836374608,0.0010892395865064232,0.10206894520430809,0.1350966579705542,0.002584089270143884,0.05583452334778212,0.40882703482253546,11.105516010344287,17.68978801794357,0.35299251147475336,6.584272007599283
No. of previous surgeries,1,"0,6,12,18,24,30",0.001,1e-05,False,0.0015267121002846694,0.0008808457887987889,0.09683823633853417,0.16405484273273518,0.002407557889083458,0.24690234644694586,0.5635536824578039,14.84368574477552,19.249592041576065,0.31665133601085804,4.405906296800545
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.001,1e-05,False,0.0015267121002846694,0.0008808457887987889,0.09683823633853417,0.16405484273273518,0.002407557889083458,0.2922935100516804,0.6829735824629759,15.231144135155983,20.55389852096502,0.3906800724112955,5.322754385809038
No. of previous surgeries,1,"0,6,12,18,24,30",0.001,5e-05,False,0.001526164976482045,0.0008868144968109283,0.09762806426803206,0.16285386220485365,0.0024129794732929734,0.2607953673938698,0.5763454933188227,15.048167007286159,19.391512795672277,0.31555012592495285,4.343345788386118
