factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.001,1e-05,False,0.02881382008365801,0.03655360950372227,0.2913694130971851,0.40766122598006793,0.06536742958738029,0.9963574325238469,0.9949404302484127,23.95675376374085,23.93991606290502,-0.001417002275434176,-0.01683770083582914
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.001,1e-05,False,0.02881382008365801,0.03655360950372227,0.2913694130971851,0.40766122598006793,0.06536742958738029,0.3059566885477058,0.22754987817707586,15.869360237457478,14.540044607114936,-0.07840681037062994,-1.329315630342542
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.001,5e-05,False,0.028889229000236043,0.03680604858968606,0.2912824691977028,0.4087108928018235,0.06569527758992211,0.9849073422353607,0.9790831383804642,23.825755609035717,23.758267953036075,-0.005824203854896459,-0.06748765599964202
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.001,5e-05,False,0.028889229000236043,0.03680604858968606,0.2912824691977028,0.4087108928018235,0.06569527758992211,0.31000236516023505,0.23131710878175693,15.923133442014368,14.597142086235406,-0.07868525637847812,-1.325991355778962
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.001,0.0001,False,0.028970366311130046,0.03708919172231629,0.29091736779896243,0.4100360475248166,0.06605955803344633,0.9727502159484893,0.9623251961931918,23.69192426761754,23.573256965015013,-0.010425019755297527,-0.11866730260252822
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.001,0.0001,False,0.028970366311130046,0.03708919172231629,0.29091736779896243,0.4100360475248166,0.06605955803344633,0.31392884779489855,0.23498510710029458,15.976609121368469,14.65413495806347,-0.07894374069460397,-1.3224741633049995
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.001,0.0005,False,0.026884859472417897,0.037515211550788366,0.2920405796537751,0.3927748332300748,0.06440007102320626,0.0003576311118388614,1.6191171529300588e-05,6.144960699786154,4.753317103906213,-0.0003414399403095608,-1.3916435958799402
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.001,0.0005,False,0.026884859472417897,0.037515211550788366,0.2920405796537751,0.3927748332300748,0.06440007102320626,0.6725881658853232,0.6090971447904087,21.459222488338895,20.912793533675128,-0.06349102109491456,-0.5464289546637673
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.005,1e-05,False,0.0290414672789197,0.038834088157304616,0.27022475572626514,0.42771556764610774,0.06787555543622431,0.9946997658118916,0.9926402971707584,23.936604931980852,23.911941522568068,-0.0020594686411331553,-0.024663409412784887
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.005,1e-05,False,0.0290414672789197,0.038834088157304616,0.27022475572626514,0.42771556764610774,0.06787555543622431,0.2783224012944981,0.20215540761831527,15.546267344014435,14.204116387826458,-0.07616699367618282,-1.342150956187977
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.005,5e-05,False,0.029200175407963068,0.03900456940375822,0.27062225806598605,0.428830906518326,0.06820474481172129,0.9778263534122497,0.9693125048608611,23.737095720880745,23.635613835103992,-0.008513848551388592,-0.10148188577675299
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.005,5e-05,False,0.029200175407963068,0.03900456940375822,0.27062225806598605,0.428830906518326,0.06820474481172129,0.2849451069155853,0.20818606323329542,15.636082481108868,14.298456334586746,-0.07675904368228986,-1.3376261465221226
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.005,0.0001,False,0.029368328225497956,0.039188639279550797,0.27103992147508504,0.4300071032578022,0.06855696750504875,0.9593228273263094,0.9439109896782494,23.521837025593047,23.338855293202254,-0.015411837648059978,-0.18298173239079318
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.005,0.0001,False,0.029368328225497956,0.039188639279550797,0.27103992147508504,0.4300071032578022,0.06855696750504875,0.29218465077761746,0.21481860092272206,15.732664393843514,14.40010547631407,-0.0773660498548954,-1.3325589175294432
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.005,0.0005,False,0.026789882301727602,0.040491316604091186,0.28528134279186246,0.4050509900487458,0.0672811989058188,0.011111978729779754,0.0019215457042277824,6.976002805501738,5.311818634065919,-0.009190433025551972,-1.664184171435819
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.005,0.0005,False,0.026789882301727602,0.040491316604091186,0.28528134279186246,0.4050509900487458,0.0672811989058188,0.6596122377114616,0.5944439354428174,20.972783428266503,20.324335557793685,-0.06516830226864423,-0.6484478704728183
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.01,1e-05,False,0.02922576660450761,0.040126130992570876,0.2678571382251129,0.43069946114554947,0.0693518975970785,0.9937404625793682,0.9913098767673705,23.92501915347149,23.895861439940326,-0.002430585811997732,-0.0291577135311627
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.01,1e-05,False,0.02922576660450761,0.040126130992570876,0.2678571382251129,0.43069946114554947,0.0693518975970785,0.2756881922177079,0.19976655403252452,15.345667432773359,13.979869401742846,-0.07592163818518338,-1.3657980310305131
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.01,5e-05,False,0.029402407775177105,0.040265321662226836,0.2684610802289201,0.431883846200635,0.06966772943740394,0.9740526700746105,0.964116672612619,23.69061346248904,23.571404550724022,-0.009935997461991475,-0.11920891176501769
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.01,5e-05,False,0.029402407775177105,0.040265321662226836,0.2684610802289201,0.431883846200635,0.06966772943740394,0.28360469200949534,0.20696258087505898,15.454966705001077,14.094471325188469,-0.07664211113443636,-1.3604953798126083
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.01,0.0001,False,0.029586139823128865,0.04042094588694551,0.26910980375662896,0.43312299269265886,0.07000708571007437,0.9523805532280699,0.9344296735135058,23.43484372101684,23.21930555290816,-0.017950879714564105,-0.21553816810867943
Baseline performance status (Karnofsky scale),>80,"0,12,24,30",0.01,0.0001,False,0.029586139823128865,0.04042094588694551,0.26910980375662896,0.43312299269265886,0.07000708571007437,0.2923017778116011,0.2149262116595598,15.573119110181532,14.218690914575637,-0.0773755661520413,-1.3544281956058946
Baseline performance status (Karnofsky scale),<=80,"0,12,24,30",0.01,0.0005,False,0.027490685086953556,0.0426713120554746,0.28098586986970386,0.4152915804682964,0.07016199714242816,0.03186691472788182,0.008310802390412781,7.952401825791932,6.074689661460081,-0.02355611233746904,-1.877712164331851
